,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,ID,card_num
3403,F,Y,Y,2,135000.0,Commercial associate,Higher education,Married,House / apartment,-10039,-1313,0,0,0,Managers,4.0,-17.0,2.0,F & Y & Y & 2 & 135000.0 & Commercial associate & Higher education & Married & House / apartment & -10039 & -1313 & 0 & 0 & 0 & 4.0,1.0
3404,F,Y,Y,2,180000.0,Commercial associate,Higher education,Married,House / apartment,-11719,-2866,0,1,1,,4.0,-17.0,2.0,F & Y & Y & 2 & 180000.0 & Commercial associate & Higher education & Married & House / apartment & -11719 & -2866 & 0 & 1 & 1 & 4.0,9.0
3405,F,Y,Y,2,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-10882,-4126,1,1,0,Managers,3.0,-17.0,1.0,F & Y & Y & 2 & 225000.0 & Working & Secondary / secondary special & Widow & House / apartment & -10882 & -4126 & 1 & 1 & 0 & 3.0,4.0
3406,F,Y,Y,3,157500.0,Working,Higher education,Married,House / apartment,-12843,-755,0,0,0,Core staff,5.0,-17.0,1.0,F & Y & Y & 3 & 157500.0 & Working & Higher education & Married & House / apartment & -12843 & -755 & 0 & 0 & 0 & 5.0,3.0
3407,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23027,365243,0,1,0,,2.0,-17.0,1.0,M & N & N & 0 & 112500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -23027 & 365243 & 0 & 1 & 0 & 2.0,3.0
3408,M,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11888,-295,0,0,0,Security staff,2.0,-17.0,2.0,M & N & N & 0 & 157500.0 & Commercial associate & Secondary / secondary special & Civil marriage & House / apartment & -11888 & -295 & 0 & 0 & 0 & 2.0,6.0
3409,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14070,-1565,1,1,0,Laborers,2.0,-17.0,1.0,M & N & N & 0 & 180000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -14070 & -1565 & 1 & 1 & 0 & 2.0,3.0
3410,M,N,N,0,180000.0,Working,Lower secondary,Married,Office apartment,-16235,-4123,1,0,0,Managers,2.0,-17.0,1.0,M & N & N & 0 & 180000.0 & Working & Lower secondary & Married & Office apartment & -16235 & -4123 & 1 & 0 & 0 & 2.0,2.0
3411,M,N,N,0,202500.0,State servant,Higher education,Married,House / apartment,-12725,-5006,0,0,0,Core staff,2.0,-17.0,2.0,M & N & N & 0 & 202500.0 & State servant & Higher education & Married & House / apartment & -12725 & -5006 & 0 & 0 & 0 & 2.0,4.0
3412,M,N,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19124,-5064,0,1,0,Laborers,2.0,-17.0,2.0,M & N & N & 0 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -19124 & -5064 & 0 & 1 & 0 & 2.0,8.0
3413,M,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-15730,-7259,1,1,0,Laborers,2.0,-17.0,0.0,M & N & N & 0 & 270000.0 & Working & Secondary / secondary special & Married & House / apartment & -15730 & -7259 & 1 & 1 & 0 & 2.0,1.0
3414,M,N,N,0,90000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-20017,-3503,1,1,0,Sales staff,1.0,-17.0,2.0,M & N & N & 0 & 90000.0 & Working & Secondary / secondary special & Widow & Municipal apartment & -20017 & -3503 & 1 & 1 & 0 & 1.0,1.0
3415,M,N,N,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-14966,-399,1,0,0,,4.0,-17.0,0.0,M & N & N & 2 & 180000.0 & Working & Secondary / secondary special & Married & House / apartment & -14966 & -399 & 1 & 0 & 0 & 4.0,1.0
3416,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16274,-1452,0,1,0,Laborers,2.0,-17.0,2.0,M & N & Y & 0 & 112500.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -16274 & -1452 & 0 & 1 & 0 & 2.0,1.0
3417,M,N,Y,0,117000.0,Working,Incomplete higher,Single / not married,House / apartment,-8654,-290,0,0,0,Cooking staff,1.0,-17.0,2.0,M & N & Y & 0 & 117000.0 & Working & Incomplete higher & Single / not married & House / apartment & -8654 & -290 & 0 & 0 & 0 & 1.0,1.0
3418,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-15484,-1408,1,1,0,Drivers,2.0,-17.0,0.0,M & N & Y & 0 & 135000.0 & Working & Secondary / secondary special & Married & House / apartment & -15484 & -1408 & 1 & 1 & 0 & 2.0,4.0
3419,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-20931,-191,0,1,1,Security staff,2.0,-17.0,2.0,M & N & Y & 0 & 135000.0 & Working & Secondary / secondary special & Married & House / apartment & -20931 & -191 & 0 & 1 & 1 & 2.0,4.0
3420,M,N,Y,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18162,-4849,0,1,0,Laborers,2.0,-17.0,1.0,M & N & Y & 0 & 171000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -18162 & -4849 & 0 & 1 & 0 & 2.0,2.0
3421,M,N,Y,0,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13487,-1071,0,0,1,Laborers,2.0,-17.0,2.0,M & N & Y & 0 & 180000.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -13487 & -1071 & 0 & 0 & 1 & 2.0,1.0
3422,M,N,Y,0,234000.0,Commercial associate,Higher education,Married,House / apartment,-14064,-1111,1,1,0,Sales staff,2.0,-17.0,1.0,M & N & Y & 0 & 234000.0 & Commercial associate & Higher education & Married & House / apartment & -14064 & -1111 & 1 & 1 & 0 & 2.0,1.0
3423,M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,-15222,-3153,0,1,0,Laborers,1.0,-17.0,2.0,M & N & Y & 0 & 270000.0 & Working & Higher education & Single / not married & House / apartment & -15222 & -3153 & 0 & 1 & 0 & 1.0,2.0
3424,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16717,-1267,0,0,0,High skill tech staff,1.0,-17.0,1.0,M & N & Y & 0 & 337500.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -16717 & -1267 & 0 & 0 & 0 & 1.0,2.0
3425,M,N,Y,0,360000.0,Working,Higher education,Single / not married,House / apartment,-10813,-2543,0,0,0,Cooking staff,1.0,-17.0,2.0,M & N & Y & 0 & 360000.0 & Working & Higher education & Single / not married & House / apartment & -10813 & -2543 & 0 & 0 & 0 & 1.0,1.0
3426,M,N,Y,0,54000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23462,365243,0,0,0,,2.0,-17.0,2.0,M & N & Y & 0 & 54000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -23462 & 365243 & 0 & 0 & 0 & 2.0,1.0
3427,M,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22917,365243,0,0,0,,2.0,-17.0,2.0,M & N & Y & 0 & 67500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -22917 & 365243 & 0 & 0 & 0 & 2.0,2.0
3428,M,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-22009,-11083,0,0,0,Laborers,2.0,-17.0,2.0,M & N & Y & 0 & 90000.0 & Working & Secondary / secondary special & Married & House / apartment & -22009 & -11083 & 0 & 0 & 0 & 2.0,2.0
3429,M,N,Y,0,945000.0,Working,Secondary / secondary special,Married,House / apartment,-20836,-1838,0,0,0,Managers,2.0,-17.0,0.0,M & N & Y & 0 & 945000.0 & Working & Secondary / secondary special & Married & House / apartment & -20836 & -1838 & 0 & 0 & 0 & 2.0,4.0
3430,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14185,-958,0,1,1,Laborers,3.0,-17.0,2.0,M & N & Y & 1 & 135000.0 & Working & Secondary / secondary special & Married & House / apartment & -14185 & -958 & 0 & 1 & 1 & 3.0,4.0
3431,M,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-8565,-423,0,0,1,Core staff,3.0,-17.0,2.0,M & N & Y & 1 & 157500.0 & Working & Secondary / secondary special & Married & House / apartment & -8565 & -423 & 0 & 0 & 1 & 3.0,2.0
3432,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-13832,-430,1,0,0,Laborers,4.0,-17.0,2.0,M & N & Y & 2 & 135000.0 & Working & Secondary / secondary special & Married & House / apartment & -13832 & -430 & 1 & 0 & 0 & 4.0,1.0
3433,M,N,Y,2,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12123,-551,0,0,0,Laborers,4.0,-17.0,2.0,M & N & Y & 2 & 180000.0 & Working & Secondary / secondary special & Married & House / apartment & -12123 & -551 & 0 & 0 & 0 & 4.0,1.0
3434,M,N,Y,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12582,-1838,1,1,0,Drivers,5.0,-17.0,2.0,M & N & Y & 3 & 180000.0 & Working & Secondary / secondary special & Married & House / apartment & -12582 & -1838 & 1 & 1 & 0 & 5.0,2.0
3435,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19398,-2166,0,0,0,Drivers,2.0,-17.0,2.0,M & Y & N & 0 & 202500.0 & Working & Secondary / secondary special & Married & House / apartment & -19398 & -2166 & 0 & 0 & 0 & 2.0,3.0
3436,M,Y,N,0,220500.0,Working,Secondary / secondary special,Married,House / apartment,-22647,-3847,0,1,0,Laborers,2.0,-17.0,2.0,M & Y & N & 0 & 220500.0 & Working & Secondary / secondary special & Married & House / apartment & -22647 & -3847 & 0 & 1 & 0 & 2.0,1.0
3437,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-17473,-2631,0,0,0,Managers,1.0,-17.0,1.0,M & Y & N & 0 & 225000.0 & Commercial associate & Secondary / secondary special & Single / not married & House / apartment & -17473 & -2631 & 0 & 0 & 0 & 1.0,10.0
3438,M,Y,N,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18875,365243,0,0,0,,2.0,-17.0,1.0,M & Y & N & 0 & 292500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -18875 & 365243 & 0 & 0 & 0 & 2.0,6.0
3439,M,Y,N,0,306000.0,Working,Higher education,Married,House / apartment,-13053,-2866,1,0,0,Accountants,2.0,-17.0,1.0,M & Y & N & 0 & 306000.0 & Working & Higher education & Married & House / apartment & -13053 & -2866 & 1 & 0 & 0 & 2.0,2.0
3440,M,Y,N,0,58500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22931,365243,0,1,0,,2.0,-17.0,1.0,M & Y & N & 0 & 58500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -22931 & 365243 & 0 & 1 & 0 & 2.0,2.0
3441,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8304,-1101,1,0,0,Laborers,1.0,-17.0,2.0,M & Y & N & 0 & 90000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -8304 & -1101 & 1 & 0 & 0 & 1.0,2.0
3442,M,Y,N,2,139500.0,Working,Secondary / secondary special,Married,House / apartment,-12989,-1598,1,1,0,Core staff,4.0,-17.0,2.0,M & Y & N & 2 & 139500.0 & Working & Secondary / secondary special & Married & House / apartment & -12989 & -1598 & 1 & 1 & 0 & 4.0,2.0
3443,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21363,365243,0,0,0,,2.0,-17.0,2.0,M & Y & Y & 0 & 135000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -21363 & 365243 & 0 & 0 & 0 & 2.0,1.0
3444,M,Y,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23180,365243,0,0,0,,2.0,-17.0,2.0,M & Y & Y & 0 & 157500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -23180 & 365243 & 0 & 0 & 0 & 2.0,1.0
3445,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-10716,-1254,0,1,0,Laborers,1.0,-17.0,2.0,M & Y & Y & 0 & 157500.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -10716 & -1254 & 0 & 1 & 0 & 1.0,1.0
3446,M,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,-11728,-3199,0,0,0,High skill tech staff,2.0,-17.0,2.0,M & Y & Y & 0 & 166500.0 & Working & Secondary / secondary special & Married & House / apartment & -11728 & -3199 & 0 & 0 & 0 & 2.0,3.0
3447,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16244,-8206,0,0,0,Core staff,2.0,-17.0,0.0,M & Y & Y & 0 & 180000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -16244 & -8206 & 0 & 0 & 0 & 2.0,2.0
3448,M,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-8345,-789,0,0,0,Laborers,1.0,-17.0,2.0,M & Y & Y & 0 & 225000.0 & Commercial associate & Secondary / secondary special & Single / not married & House / apartment & -8345 & -789 & 0 & 0 & 0 & 1.0,4.0
3449,M,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23209,365243,0,0,0,,2.0,-17.0,1.0,M & Y & Y & 0 & 225000.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -23209 & 365243 & 0 & 0 & 0 & 2.0,1.0
3450,M,Y,Y,0,234000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-23324,-5239,1,1,0,High skill tech staff,2.0,-17.0,2.0,M & Y & Y & 0 & 234000.0 & Commercial associate & Higher education & Civil marriage & House / apartment & -23324 & -5239 & 1 & 1 & 0 & 2.0,1.0
3451,M,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,-21503,-1674,0,0,1,Core staff,2.0,-17.0,2.0,M & Y & Y & 0 & 256500.0 & Commercial associate & Higher education & Married & House / apartment & -21503 & -1674 & 0 & 0 & 1 & 2.0,9.0
3452,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-19891,-1065,0,0,0,Laborers,2.0,-17.0,0.0,M & Y & Y & 0 & 270000.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -19891 & -1065 & 0 & 0 & 0 & 2.0,2.0
3453,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-8362,-711,1,0,1,Sales staff,2.0,-17.0,2.0,M & Y & Y & 0 & 90000.0 & Working & Secondary / secondary special & Civil marriage & House / apartment & -8362 & -711 & 1 & 0 & 1 & 2.0,1.0
3454,M,Y,Y,1,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14451,-4206,1,1,0,Drivers,3.0,-17.0,1.0,M & Y & Y & 1 & 157500.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -14451 & -4206 & 1 & 1 & 0 & 3.0,4.0
3455,M,Y,Y,1,157500.0,State servant,Higher education,Married,House / apartment,-11609,-2495,0,0,0,,3.0,-17.0,2.0,M & Y & Y & 1 & 157500.0 & State servant & Higher education & Married & House / apartment & -11609 & -2495 & 0 & 0 & 0 & 3.0,4.0
3456,M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,-15287,-2501,0,1,0,,3.0,-17.0,1.0,M & Y & Y & 1 & 189000.0 & Working & Incomplete higher & Married & House / apartment & -15287 & -2501 & 0 & 1 & 0 & 3.0,11.0
3457,M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17317,-285,0,0,0,Drivers,3.0,-17.0,2.0,M & Y & Y & 1 & 225000.0 & Commercial associate & Secondary / secondary special & Married & House / apartment & -17317 & -285 & 0 & 0 & 0 & 3.0,11.0
3458,M,Y,Y,1,225000.0,Working,Higher education,Separated,House / apartment,-16794,-3325,0,0,0,Managers,2.0,-17.0,2.0,M & Y & Y & 1 & 225000.0 & Working & Higher education & Separated & House / apartment & -16794 & -3325 & 0 & 0 & 0 & 2.0,1.0
3459,M,Y,Y,1,270000.0,Commercial associate,Higher education,Married,House / apartment,-17993,-5558,0,0,0,Laborers,3.0,-17.0,2.0,M & Y & Y & 1 & 270000.0 & Commercial associate & Higher education & Married & House / apartment & -17993 & -5558 & 0 & 0 & 0 & 3.0,1.0
3460,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,-10580,-2566,0,0,0,Core staff,3.0,-17.0,1.0,M & Y & Y & 1 & 315000.0 & Working & Higher education & Married & House / apartment & -10580 & -2566 & 0 & 0 & 0 & 3.0,2.0
3461,M,Y,Y,1,450000.0,Commercial associate,Higher education,Married,House / apartment,-14676,-948,0,1,1,,3.0,-17.0,0.0,M & Y & Y & 1 & 450000.0 & Commercial associate & Higher education & Married & House / apartment & -14676 & -948 & 0 & 1 & 1 & 3.0,1.0
3462,M,Y,Y,1,495000.0,Working,Higher education,Married,House / apartment,-16812,-71,0,1,1,Managers,3.0,-17.0,0.0,M & Y & Y & 1 & 495000.0 & Working & Higher education & Married & House / apartment & -16812 & -71 & 0 & 1 & 1 & 3.0,1.0
3463,M,Y,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-12170,-926,0,0,0,Laborers,4.0,-17.0,2.0,M & Y & Y & 2 & 112500.0 & Working & Secondary / secondary special & Married & House / apartment & -12170 & -926 & 0 & 0 & 0 & 4.0,1.0
3464,M,Y,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,-15575,-139,0,0,0,Drivers,4.0,-17.0,2.0,M & Y & Y & 2 & 157500.0 & Working & Secondary / secondary special & Married & House / apartment & -15575 & -139 & 0 & 0 & 0 & 4.0,1.0
3465,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-12462,-279,1,0,0,Laborers,4.0,-17.0,2.0,M & Y & Y & 2 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -12462 & -279 & 1 & 0 & 0 & 4.0,1.0
3466,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-13600,-338,0,1,0,Laborers,4.0,-17.0,2.0,M & Y & Y & 2 & 225000.0 & Working & Secondary / secondary special & Married & House / apartment & -13600 & -338 & 0 & 1 & 0 & 4.0,1.0
3467,M,Y,Y,3,81000.0,Working,Secondary / secondary special,Married,House / apartment,-12654,-200,0,0,0,Laborers,5.0,-17.0,2.0,M & Y & Y & 3 & 81000.0 & Working & Secondary / secondary special & Married & House / apartment & -12654 & -200 & 0 & 0 & 0 & 5.0,1.0
3468,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24001,365243,0,0,0,,2.0,-18.0,0.0,F & N & N & 0 & 112500.0 & Pensioner & Secondary / secondary special & Married & House / apartment & -24001 & 365243 & 0 & 0 & 0 & 2.0,3.0
3469,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-14133,-1214,0,0,0,Medicine staff,2.0,-18.0,2.0,F & N & N & 0 & 112500.0 & Working & Secondary / secondary special & Married & House / apartment & -14133 & -1214 & 0 & 0 & 0 & 2.0,1.0
3470,F,N,N,0,117000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16445,-340,0,0,0,Sales staff,1.0,-18.0,1.0,F & N & N & 0 & 117000.0 & Working & Secondary / secondary special & Single / not married & House / apartment & -16445 & -340 & 0 & 0 & 0 & 1.0,1.0
3471,F,N,N,0,135000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21870,365243,0,0,0,,1.0,-18.0,1.0,F & N & N & 0 & 135000.0 & Pensioner & Secondary / secondary special & Single / not married & House / apartment & -21870 & 365243 & 0 & 0 & 0 & 1.0,1.0
3472,F,N,N,0,157500.0,Commercial associate,Higher education,Married,House / apartment,-16856,-1262,1,1,0,Laborers,2.0,-18.0,2.0,F & N & N & 0 & 157500.0 & Commercial associate & Higher education & Married & House / apartment & -16856 & -1262 & 1 & 1 & 0 & 2.0,7.0
3473,F,N,N,0,157500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20691,365243,0,0,0,,2.0,-18.0,2.0,F & N & N & 0 & 157500.0 & Pensioner & Secondary / secondary special & Married & Municipal apartment & -20691 & 365243 & 0 & 0 & 0 & 2.0,2.0
3474,F,N,N,0,157500.0,Working,Higher education,Married,House / apartment,-9423,-370,1,0,0,Sales staff,2.0,-18.0,2.0,F & N & N & 0 & 157500.0 & Working & Higher education & Married & House / apartment & -9423 & -370 & 1 & 0 & 0 & 2.0,1.0
