ID,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month,credit,year_total,work_total,Nth_card,ability
5464,F,Y,Y,1,180000,Commercial associate,Higher education,Separated,House / apartment,18349,-7205,0,0,0,Core staff,2,42,2,50.25,19.75,2,16.15218952
5465,F,Y,Y,1,180000,Commercial associate,Incomplete higher,Civil marriage,House / apartment,15445,-706,0,0,0,Laborers,3,11,1,42.25,1.92,3,12.21249746
5466,F,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,15461,-2605,1,1,0,Managers,3,53,2,42.33,7.08,1,14.00124456
5467,F,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,16971,-1375,0,0,1,Cleaning staff,3,35,2,46.5,3.75,1,11.54142088
5468,F,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,9980,-128,0,1,0,Sales staff,3,34,2,27.33,0.33,2,18.27040195
5469,F,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Separated,House / apartment,14329,-6180,0,0,0,Laborers,2,29,2,39.25,16.92,4,22.08859983
5470,F,Y,Y,1,180000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,11348,-1436,0,0,0,Private service staff,2,18,2,31.08,3.92,7,18.1598063
5471,F,Y,Y,1,180000,Working,Higher education,Civil marriage,With parents,13435,-1297,0,0,0,no_data,3,4,1,36.75,3.5,3,14.8294612
5472,F,Y,Y,1,180000,Working,Higher education,Married,House / apartment,15001,-249,0,0,0,Managers,3,1,0,41.08,0.67,5,12.20173536
5473,F,Y,Y,1,180000,Working,Higher education,Married,House / apartment,15496,-2590,0,0,0,Core staff,3,2,0,42.42,7.08,2,13.94700139
5474,F,Y,Y,1,180000,Working,Higher education,Separated,House / apartment,18838,-5981,0,0,0,Managers,2,7,1,51.58,16.33,10,14.00015556
5475,F,Y,Y,1,180000,Working,Higher education,Single / not married,House / apartment,14226,-3059,0,0,0,Sales staff,2,29,2,38.92,8.33,3,16.11892182
5476,F,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,12579,-3716,1,1,0,no_data,3,20,0,34.42,10.17,2,20.3091504
5477,F,Y,Y,1,180000,Working,Secondary / secondary special,Married,House / apartment,13908,-2512,0,0,0,Cooking staff,3,8,2,38.08,6.83,1,15.7950158
5478,F,Y,Y,1,184500,Commercial associate,Secondary / secondary special,Married,House / apartment,15921,-1448,0,0,0,Managers,3,6,2,43.58,3.92,2,12.74787535
5479,F,Y,Y,1,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,10400,-1191,0,0,0,Sales staff,3,29,2,28.5,3.25,1,20.52340102
5480,F,Y,Y,1,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,18785,-5088,0,0,0,no_data,3,34,2,51.42,13.92,1,13.79864204
5481,F,Y,Y,1,189000,Working,Lower secondary,Married,House / apartment,16344,-864,0,0,1,Core staff,3,11,2,44.75,2.33,2,12.20930233
5482,F,Y,Y,1,193500,Commercial associate,Higher education,Married,House / apartment,10716,-491,0,0,0,Sales staff,3,7,2,29.33,1.33,1,18.92420538
5483,F,Y,Y,1,202500,Commercial associate,Higher education,Married,House / apartment,15598,-1659,0,0,0,Accountants,3,14,2,42.67,4.5,5,14.52758448
5484,F,Y,Y,1,202500,Commercial associate,Higher education,Single / not married,House / apartment,14076,-2106,0,0,0,Accountants,2,22,2,38.5,5.75,1,16.91729323
5485,F,Y,Y,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,15346,-2481,0,0,0,Laborers,3,8,0,42,6.75,5,15.74038088
5486,F,Y,Y,1,202500,State servant,Higher education,Married,House / apartment,16200,-3627,0,0,0,Core staff,3,11,1,44.33,9.92,2,16.1059413
5487,F,Y,Y,1,202500,State servant,Secondary / secondary special,Civil marriage,House / apartment,12337,-458,0,0,0,Cooking staff,3,5,2,33.75,1.25,4,17.04688947
5488,F,Y,Y,1,202500,State servant,Secondary / secondary special,Civil marriage,House / apartment,13652,-2530,0,0,0,Sales staff,3,55,0,37.33,6.92,1,18.20715699
5489,F,Y,Y,1,202500,Working,Higher education,Married,House / apartment,14449,-4605,0,0,0,Core staff,3,1,0,39.58,12.58,1,20.57090614
5490,F,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,10310,-2257,0,0,0,Sales staff,3,13,2,28.25,6.17,7,25.14590836
5491,F,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,13666,-2089,1,1,0,Core staff,3,16,2,37.42,5.67,1,17.49157813
5492,F,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,14995,-5365,0,0,1,no_data,3,51,1,41.08,14.67,1,21.02803738
5493,F,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,16499,-2391,0,0,0,Laborers,3,2,1,45.17,6.5,2,14.35355826
5494,F,Y,Y,1,207000,Commercial associate,Secondary / secondary special,Married,House / apartment,17325,-764,0,1,0,no_data,3,17,1,47.42,2.08,2,12.49924521
5495,F,Y,Y,1,207000,Working,Higher education,Married,House / apartment,10791,-2478,0,1,1,Accountants,3,8,2,29.5,6.75,3,24.90075785
5496,F,Y,Y,1,211500,Pensioner,Higher education,Married,House / apartment,10985,0,0,0,0,retired,3,15,0,30.08,0,3,19.25352754
5497,F,Y,Y,1,216000,Working,Higher education,Married,House / apartment,10138,-1359,0,1,0,Sales staff,3,9,2,27.75,3.67,1,24.60416904
5498,F,Y,Y,1,225000,Commercial associate,Higher education,Civil marriage,House / apartment,10689,-2819,0,0,0,no_data,3,16,0,29.25,7.67,2,28.58958069
5499,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,11239,-460,0,0,0,Accountants,3,26,1,30.75,1.25,1,20.87392151
5500,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,11241,-1327,0,0,0,Laborers,3,17,2,30.75,3.58,1,22.69517854
5501,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,16503,-2670,0,1,0,Managers,3,13,2,45.17,7.25,5,16.26545218
5502,F,Y,Y,1,225000,Commercial associate,Higher education,Married,House / apartment,17002,-803,1,1,0,Managers,3,48,2,46.58,2.17,1,13.88974628
5503,F,Y,Y,1,225000,Commercial associate,Higher education,Separated,House / apartment,15671,-232,0,0,1,Laborers,2,11,2,42.92,0.58,4,14.57348274
5504,F,Y,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,13591,-3246,0,0,0,Sales staff,3,46,2,37.17,8.83,2,21.74963751
5505,F,Y,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,17592,-2923,0,0,0,Core staff,3,60,2,48.17,8,1,15.33846888
5506,F,Y,Y,1,225000,Commercial associate,Secondary / secondary special,Separated,House / apartment,10909,-1374,0,0,0,Managers,2,30,2,29.83,3.75,1,23.5972732
5507,F,Y,Y,1,225000,Pensioner,Secondary / secondary special,Married,House / apartment,17478,0,0,0,0,retired,3,35,2,47.83,0,3,12.87332647
5508,F,Y,Y,1,225000,State servant,Secondary / secondary special,Married,House / apartment,13649,-1477,0,0,1,Medicine staff,3,39,2,37.33,4,2,18.48504765
5509,F,Y,Y,1,225000,Working,Higher education,Married,House / apartment,12786,-229,0,0,0,no_data,3,48,1,35,0.58,1,17.91829259
5510,F,Y,Y,1,225000,Working,Higher education,Married,House / apartment,14148,-1591,1,1,0,High skill tech staff,3,7,1,38.75,4.33,5,17.91829259
5511,F,Y,Y,1,225000,Working,Higher education,Separated,House / apartment,14816,-1672,0,0,0,Core staff,2,0,1,40.58,4.58,12,17.11807669
5512,F,Y,Y,1,225000,Working,Secondary / secondary special,Civil marriage,House / apartment,12564,-819,1,1,0,Private service staff,3,2,1,34.42,2.17,8,19.15708812
5513,F,Y,Y,1,225000,Working,Secondary / secondary special,Civil marriage,House / apartment,15443,-290,0,0,0,Sales staff,3,4,1,42.25,0.75,8,14.84854484
5514,F,Y,Y,1,234000,Commercial associate,Secondary / secondary special,Married,House / apartment,10865,-1481,0,0,0,Sales staff,3,3,1,29.75,4,10,24.93606138
5515,F,Y,Y,1,234000,Working,Secondary / secondary special,Single / not married,House / apartment,20668,-2844,0,0,0,no_data,2,3,1,56.58,7.75,1,13.12836625
5516,F,Y,Y,1,247500,Commercial associate,Higher education,Civil marriage,House / apartment,15340,-1009,0,1,0,Sales staff,3,39,2,42,2.75,1,17.2702533
5517,F,Y,Y,1,247500,Commercial associate,Secondary / secondary special,Separated,House / apartment,13466,-1328,0,0,0,Accountants,2,4,0,36.83,3.58,2,20.39050914
5518,F,Y,Y,1,247500,Pensioner,Higher education,Married,House / apartment,16208,0,0,1,1,retired,3,23,0,44.33,0,1,15.27023692
5519,F,Y,Y,1,247500,Working,Incomplete higher,Married,House / apartment,14046,-353,0,0,0,Sales staff,3,19,1,38.42,0.92,1,18.0749288
5520,F,Y,Y,1,247500,Working,Secondary / secondary special,Civil marriage,House / apartment,15174,-70,1,1,1,Sales staff,3,11,2,41.5,0.17,3,16.38638771
5521,F,Y,Y,1,247500,Working,Secondary / secondary special,Civil marriage,House / apartment,17152,-1253,0,0,1,Laborers,3,20,2,47,3.42,5,15.56701679
5522,F,Y,Y,1,247500,Working,Secondary / secondary special,Married,House / apartment,15937,-3214,0,0,0,Laborers,3,45,2,43.67,8.75,2,19.45295921
5523,F,Y,Y,1,247500,Working,Secondary / secondary special,Married,With parents,12378,-3229,0,0,0,Managers,3,45,2,33.92,8.83,1,27.05213685
5524,F,Y,Y,1,252000,Commercial associate,Secondary / secondary special,Separated,House / apartment,10707,-747,0,0,0,no_data,2,25,1,29.33,2,2,25.30120482
5525,F,Y,Y,1,252000,Working,Secondary / secondary special,Civil marriage,House / apartment,14378,-3100,1,1,0,Sales staff,3,51,2,39.33,8.5,1,22.3443873
5526,F,Y,Y,1,261000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,9938,-725,0,0,0,no_data,3,7,1,27.17,2,1,28.32953435
5527,F,Y,Y,1,261000,State servant,Higher education,Married,House / apartment,15050,-1628,0,0,0,Managers,3,26,2,41.17,4.42,3,19.44568619
5528,F,Y,Y,1,265500,Working,Higher education,Married,With parents,10998,-2514,0,0,0,Accountants,3,11,2,30.08,6.83,2,31.29420085
5529,F,Y,Y,1,270000,Commercial associate,Academic degree,Married,House / apartment,12155,-979,0,0,0,Sales staff,3,19,0,33.25,2.67,8,24.15891195
5530,F,Y,Y,1,270000,Commercial associate,Higher education,Civil marriage,House / apartment,11978,-1558,1,0,0,Managers,3,13,2,32.75,4.25,1,25.91170825
5531,F,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,13768,-2565,0,0,0,Managers,3,8,2,37.67,7,7,24.10068732
5532,F,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,13865,-1682,0,1,0,Sales staff,3,0,1,38,4.58,6,22.16202906
5533,F,Y,Y,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,14186,-1736,0,1,0,Sales staff,3,8,1,38.83,4.75,9,21.68674699
5534,F,Y,Y,1,270000,Working,Higher education,Married,House / apartment,10416,-3661,0,0,0,Laborers,3,2,1,28.5,10,1,39.9703923
5535,F,Y,Y,1,270000,Working,Higher education,Separated,House / apartment,14052,-140,0,1,0,Sales staff,2,37,2,38.5,0.33,1,19.40770558
5536,F,Y,Y,1,270000,Working,Higher education,Separated,House / apartment,14052,-140,0,1,1,Sales staff,2,8,2,38.5,0.33,4,19.40770558
5537,F,Y,Y,1,270000,Working,Secondary / secondary special,Married,House / apartment,14512,-4596,0,0,0,Laborers,3,46,2,39.75,12.58,4,27.22872126
5538,F,Y,Y,1,270000,Working,Secondary / secondary special,Separated,House / apartment,16069,-768,0,0,0,Sales staff,2,57,0,44,2.08,1,17.6459055
5539,F,Y,Y,1,279000,Working,Higher education,Civil marriage,House / apartment,16187,-3731,1,1,0,Managers,3,2,1,44.33,10.17,4,22.39884393
5540,F,Y,Y,1,292500,Commercial associate,Incomplete higher,Single / not married,House / apartment,13777,-348,1,1,0,Accountants,2,49,2,37.75,0.92,1,21.78121975
5541,F,Y,Y,1,292500,Working,Secondary / secondary special,Married,House / apartment,12740,-3504,0,0,0,Core staff,3,4,1,34.92,9.58,2,31.66955392
5542,F,Y,Y,1,292500,Working,Secondary / secondary special,Separated,With parents,13284,-4439,0,0,0,Sales staff,2,26,2,36.33,12.08,4,33.06953081
5543,F,Y,Y,1,315000,Commercial associate,Higher education,Married,House / apartment,11524,-1635,0,1,1,Sales staff,3,27,2,31.5,4.42,1,31.85357468
5544,F,Y,Y,1,315000,Commercial associate,Higher education,Married,House / apartment,16710,-3092,0,0,0,Managers,3,18,1,45.75,8.42,3,23.13114995
5545,F,Y,Y,1,315000,Commercial associate,Secondary / secondary special,Married,Municipal apartment,16095,-7979,0,0,0,Medicine staff,3,5,0,44.08,21.83,6,38.81222277
5546,F,Y,Y,1,315000,Pensioner,Secondary / secondary special,Married,House / apartment,20420,0,0,1,0,retired,3,30,1,55.92,0,1,15.42605289
5547,F,Y,Y,1,315000,State servant,Higher education,Married,House / apartment,13771,-2080,0,0,0,Core staff,3,16,1,37.67,5.67,7,26.94380293
5548,F,Y,Y,1,315000,State servant,Higher education,Married,House / apartment,14004,-292,0,0,0,Managers,3,27,2,38.33,0.75,2,22.97257876
5549,F,Y,Y,1,315000,State servant,Higher education,Widow,House / apartment,18233,-425,0,1,1,no_data,2,7,1,49.92,1.17,9,17.68867925
5550,F,Y,Y,1,315000,Working,Incomplete higher,Single / not married,House / apartment,11725,-2044,0,0,0,Core staff,2,1,0,32.08,5.58,7,32.53796095
5551,F,Y,Y,1,315000,Working,Secondary / secondary special,Married,House / apartment,15506,-6099,0,0,0,Laborers,3,10,2,42.42,16.67,5,33.48570214
5552,F,Y,Y,1,333000,Commercial associate,Higher education,Married,House / apartment,11525,-1616,0,0,0,Managers,3,8,2,31.58,4.42,10,33.6058129
5553,F,Y,Y,1,337500,Commercial associate,Higher education,Married,House / apartment,14558,-1250,0,0,0,High skill tech staff,3,2,1,39.83,3.42,6,25.3606853
5554,F,Y,Y,1,351000,Working,Secondary / secondary special,Civil marriage,House / apartment,13284,-2450,0,0,0,Managers,3,4,2,36.33,6.67,1,32.39800628
5555,F,Y,Y,1,355500,Commercial associate,Secondary / secondary special,Married,House / apartment,15220,-288,0,0,0,Core staff,3,11,2,41.67,0.75,7,23.80792928
5556,F,Y,Y,1,360000,Commercial associate,Incomplete higher,Married,House / apartment,17091,-127,0,0,0,Laborers,3,16,1,46.83,0.33,3,21.22141004
5557,F,Y,Y,1,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,15355,-2102,0,0,0,no_data,3,30,2,42,5.75,3,27.16366106
5558,F,Y,Y,1,360000,Working,Higher education,Married,House / apartment,11619,-2475,0,0,0,no_data,3,2,1,31.83,6.75,10,39.37007874
5559,F,Y,Y,1,360000,Working,Higher education,Married,House / apartment,12367,-928,1,0,0,Core staff,3,9,2,33.83,2.5,4,31.47128245
5560,F,Y,Y,1,382500,Working,Secondary / secondary special,Married,House / apartment,14317,-2751,0,0,0,Managers,3,11,2,39.17,7.5,1,33.07107038
5561,F,Y,Y,1,391500,Commercial associate,Higher education,Married,House / apartment,17423,-472,0,1,0,Managers,3,4,1,47.67,1.25,6,23.09598254
5562,F,Y,Y,1,405000,State servant,Secondary / secondary special,Married,House / apartment,16962,-407,0,1,1,Laborers,3,46,2,46.42,1.08,1,24.46390818
5563,F,Y,Y,1,405000,Working,Higher education,Married,House / apartment,15276,-3323,0,0,0,Accountants,3,21,2,41.83,9.08,1,33.88270727
5564,F,Y,Y,1,450000,Commercial associate,Secondary / secondary special,Married,House / apartment,17297,-521,0,1,1,Core staff,3,49,2,47.33,1.42,1,26.82403433
5565,F,Y,Y,1,450000,State servant,Higher education,Married,House / apartment,17726,-708,0,1,1,Core staff,3,22,2,48.5,1.92,2,26.4425902
5566,F,Y,Y,1,54000,Working,Secondary / secondary special,Married,House / apartment,16816,-322,0,0,0,no_data,3,26,2,46,0.83,4,3.273917788
5567,F,Y,Y,1,540000,State servant,Incomplete higher,Married,House / apartment,13297,-168,0,0,0,Core staff,3,14,0,36.42,0.42,1,41.13032219
5568,F,Y,Y,1,560250,Working,Secondary / secondary special,Single / not married,House / apartment,12987,-2330,0,0,0,Sales staff,2,0,1,35.58,6.33,7,52.57108004
5569,F,Y,Y,1,63000,Working,Secondary / secondary special,Civil marriage,House / apartment,13669,-1261,1,1,0,Sales staff,3,24,1,37.42,3.42,2,5.077369439
5570,F,Y,Y,1,630000,Working,Higher education,Married,House / apartment,18909,-6549,0,1,1,Sales staff,3,8,0,51.75,17.92,1,50.97087379
5571,F,Y,Y,1,630000,Working,Secondary / secondary special,Married,House / apartment,17755,-401,0,0,0,no_data,3,11,0,48.58,1.08,6,36.30286966
5572,F,Y,Y,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,11909,-3553,0,0,1,no_data,3,8,2,32.58,9.67,5,8.078027764
5573,F,Y,Y,1,67500,Working,Secondary / secondary special,Civil marriage,House / apartment,14686,-3600,1,0,0,Cooking staff,3,4,2,40.17,9.83,2,6.088760599
5574,F,Y,Y,1,67500,Working,Secondary / secondary special,Married,House / apartment,11454,-1678,0,1,1,Cooking staff,3,1,1,31.33,4.58,6,6.904664484
5575,F,Y,Y,1,67500,Working,Secondary / secondary special,Married,House / apartment,12821,-931,0,1,1,Laborers,3,8,1,35.08,2.5,9,5.677039529
5576,F,Y,Y,1,67500,Working,Secondary / secondary special,Married,House / apartment,16361,-2109,1,0,0,no_data,3,10,2,44.83,5.75,3,4.736177379
5577,F,Y,Y,1,67500,Working,Secondary / secondary special,Married,With parents,17206,-1401,0,0,0,Laborers,3,11,2,47.08,3.83,3,4.27080038
5578,F,Y,Y,1,72000,Working,Secondary / secondary special,Married,House / apartment,17136,-1266,0,0,0,Sales staff,3,3,1,46.92,3.42,4,4.536862004
5579,F,Y,Y,1,76500,Working,Secondary / secondary special,Civil marriage,House / apartment,14429,-2592,0,0,0,Core staff,3,25,2,39.5,7.08,1,6.462786179
5580,F,Y,Y,1,76500,Working,Secondary / secondary special,Married,House / apartment,11869,-4479,1,1,0,Core staff,3,14,2,32.5,12.25,2,10.35182679
5581,F,Y,Y,1,81000,Working,Higher education,Married,House / apartment,10648,-1393,1,1,0,Core staff,3,11,2,29.17,3.75,6,8.752025932
5582,F,Y,Y,1,90000,Commercial associate,Higher education,Married,Municipal apartment,12408,-2293,0,0,0,no_data,3,11,2,34,6.25,1,8.897676718
5583,F,Y,Y,1,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,14402,-475,0,0,0,High skill tech staff,3,35,2,39.42,1.25,1,6.462267538
5584,F,Y,Y,1,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,14770,-219,1,0,0,no_data,3,13,2,40.42,0.58,2,6.185141915
5585,F,Y,Y,1,90000,Commercial associate,Secondary / secondary special,Married,With parents,11908,-348,0,0,0,Realty agents,3,5,0,32.58,0.92,1,7.785467128
5586,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,13639,-188,1,0,0,Cooking staff,3,31,2,37.33,0.5,2,6.690952346
5587,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,17532,-8044,0,0,0,Medicine staff,3,8,1,48,22,4,9.485666105
5588,F,Y,Y,1,90000,State servant,Secondary / secondary special,Married,House / apartment,17715,-6884,1,1,0,Medicine staff,3,9,2,48.5,18.83,3,8.309482042
5589,F,Y,Y,1,90000,Working,Higher education,Married,With parents,12639,-686,0,0,0,no_data,3,11,2,34.58,1.83,2,7.529490504
5590,F,Y,Y,1,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,17069,-200,1,0,0,Sales staff,3,0,1,46.75,0.5,1,5.335230304
5591,F,Y,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,12269,-1199,0,1,0,Cooking staff,3,5,2,33.58,3.25,1,8.130081301
5592,F,Y,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,13385,-189,0,0,0,High skill tech staff,3,3,1,36.67,0.5,1,6.82024856
5593,F,Y,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,13477,-825,0,0,0,no_data,3,15,2,36.92,2.25,1,7.113499842
5594,F,Y,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,13868,-994,0,0,0,Sales staff,3,37,2,38,2.67,1,6.99083424
5595,F,Y,Y,1,90000,Working,Secondary / secondary special,Married,House / apartment,14420,-3550,0,0,0,Managers,3,53,2,39.5,9.67,1,8.279668813
